Date,Close,Change,Pct_Change,Volume,Org_Volume,Foreign_Volume,Foreign_Count,Foreign_Pct
2018-05-12,205000,0,0.00,226540,-68413,-9474,38746673,41.90
2018-05-11,205000,2000,0.99,191040,-22618,-20403,38751703,41.91
2018-05-10,203000,1000,0.50,282867,-7935,-51356,38769830,41.93
2018-05-09,202000,2000,1.00,216564,-17305,-6385,38818717,41.98
2018-05-08,200000,2500,1.27,313182,-64022,-9686,38826375,41.99
2018-05-07,200000,2500,1.27,313182,-64022,-9686,38826375,41.99
2018-05-06,200000,2500,1.27,313182,-64022,-9686,38826375,41.99
2018-05-05,200000,2500,1.27,313182,-64022,-9686,38826375,41.99
2018-05-04,197500,9000,-4.36,390566,-91986,-89792,38819762,41.98
2018-05-03,206500,2000,-0.96,464808,-42308,-99556,38909554,42.08
2018-05-02,208500,12000,6.11,624815,74338,-49797,39009487,42.19
2018-05-01,208500,12000,6.11,624815,74338,-49797,39009487,42.19
2018-04-30,196500,4500,2.34,217971,-3808,81012,39059284,42.24
2018-04-29,196500,4500,2.34,217971,-3808,81012,39059284,42.24
2018-04-28,196500,4500,2.34,217971,-3808,81012,39059284,42.24
2018-04-27,192000,2500,-1.29,260064,-42755,11600,38977895,42.15
2018-04-26,194500,1000,0.52,310688,-77351,61660,38966281,42.14
2018-04-25,193500,6000,-3.01,436271,-93818,-54027,38904621,42.07
2018-04-24,199500,1500,-0.75,201794,-66487,40758,38966406,42.14
2018-04-23,201000,2000,1.01,152220,-25358,40192,38923622,42.10
2018-04-22,201000,2000,1.01,152220,-25358,40192,38923622,42.10
2018-04-21,201000,2000,1.01,152220,-25358,40192,38923622,42.10
2018-04-20,199000,1000,0.51,98737,-21213,18756,38882134,42.05
2018-04-19,198000,1000,-0.50,158480,-16692,-21574,38862514,42.03
2018-04-18,199000,500,0.25,236771,-62180,22506,38881991,42.05
2018-04-17,198500,4000,-1.98,209435,-59109,-22424,38859485,42.03
2018-04-16,202500,1500,0.75,148749,-41350,9527,38879830,42.05
2018-04-15,202500,1500,0.75,148749,-41350,9527,38879830,42.05
2018-04-14,202500,1500,0.75,148749,-41350,9527,38879830,42.05
2018-04-13,201000,3500,-1.71,139145,-41615,-2507,38870580,42.04
2018-04-12,204500,2500,1.24,242750,-37381,41667,38871442,42.04
2018-04-11,202000,1000,-0.49,192490,-68050,26114,38827246,41.99
2018-04-10,203000,4500,-2.17,268336,-85615,30045,38801785,41.96
2018-04-09,207500,5000,-2.35,259914,-102983,43713,38770947,41.93
2018-04-08,207500,5000,-2.35,259914,-102983,43713,38770947,41.93
2018-04-07,207500,5000,-2.35,259914,-102983,43713,38770947,41.93
2018-04-06,212500,1000,-0.47,123994,39839,-38573,38726231,41.88
2018-04-05,213500,3500,1.67,151894,-9678,23083,38761803,41.92
2018-04-04,210000,1000,-0.47,222878,-44447,17408,38743954,41.90
2018-04-03,211000,3000,-1.40,176710,22572,-50377,38719196,41.87
2018-04-02,214000,3000,1.42,202049,68667,-21059,38773093,41.93
2018-04-01,214000,3000,1.42,202049,68667,-21059,38773093,41.93
2018-03-31,214000,3000,1.42,202049,68667,-21059,38773093,41.93
2018-03-30,211000,1000,0.48,157717,78142,-31234,38795478,41.96
2018-03-29,210000,3000,1.45,195444,26840,-7025,38825128,41.99
2018-03-28,207000,2500,-1.19,146119,-19445,21395,38831534,42.00
2018-03-27,209500,2500,-1.18,149863,-19556,-16953,38805634,41.97
2018-03-26,212000,2500,1.19,148755,32387,-5404,38818078,41.98
2018-03-25,212000,2500,1.19,148755,32387,-5404,38818078,41.98
2018-03-24,212000,2500,1.19,148755,32387,-5404,38818078,41.98
2018-03-23,209500,4000,-1.87,171277,-21176,18871,38820017,41.98
2018-03-22,213500,1500,0.71,201045,29143,961,38807446,41.97
2018-03-21,212000,500,0.24,217243,9819,-13524,38805495,41.97
2018-03-20,211500,500,0.24,150867,7781,-8136,38818227,41.98
2018-03-19,211000,2500,1.20,144155,34000,2689,38826363,41.99
2018-03-18,211000,2500,1.20,144155,34000,2689,38826363,41.99
2018-03-17,211000,2500,1.20,144155,34000,2689,38826363,41.99
2018-03-16,208500,1500,-0.71,236312,36187,-44206,38823674,41.99
2018-03-15,210000,0,0.00,126008,3356,-5288,38867880,42.03
2018-03-14,210000,1500,0.72,225067,65179,-46085,38864816,42.03
2018-03-13,208500,6000,-2.80,257979,-34897,2168,38910901,42.08
2018-03-12,214500,10000,4.89,377770,121877,69904,38908733,42.08
2018-03-11,214500,10000,4.89,377770,121877,69904,38908733,42.08
2018-03-10,214500,10000,4.89,377770,121877,69904,38908733,42.08
2018-03-09,204500,2000,0.99,149037,15461,-6480,38838829,42.00
2018-03-08,202500,1000,-0.49,324654,-50328,-4855,38845309,42.01
2018-03-07,203500,1000,-0.49,220301,-11604,2948,38850164,42.02
2018-03-06,204500,4000,-1.92,243364,22758,-47822,38847216,42.01
2018-03-05,208500,1000,0.48,224667,43835,-9738,38891639,42.06
2018-03-04,208500,1000,0.48,224667,43835,-9738,38891639,42.06
2018-03-03,208500,1000,0.48,224667,43835,-9738,38891639,42.06
2018-03-02,207500,2000,0.97,273479,56310,-12219,38901377,42.07
2018-03-01,207500,2000,0.97,273479,56310,-12219,38901377,42.07
2018-02-28,205500,1500,-0.72,288842,73892,-31163,38913596,42.08
2018-02-27,207000,2000,-0.96,237529,83907,-28412,38944759,42.12
2018-02-26,209000,9500,4.76,500147,254984,-16452,38973171,42.15
2018-02-25,209000,9500,4.76,500147,254984,-16452,38973171,42.15
2018-02-24,209000,9500,4.76,500147,254984,-16452,38973171,42.15
2018-02-23,199500,6500,3.37,257018,39608,53028,38989623,42.17
2018-02-22,193000,2500,-1.28,263831,-749,-17873,38936595,42.11
2018-02-21,195500,1000,0.51,159349,26568,-22203,38941397,42.11
2018-02-20,194500,2000,-1.02,97865,-8740,15738,38963600,42.14
2018-02-19,196500,6000,3.15,202662,43582,-4295,38947862,42.12
2018-02-18,196500,6000,3.15,202662,43582,-4295,38947862,42.12
2018-02-17,196500,6000,3.15,202662,43582,-4295,38947862,42.12
2018-02-16,196500,6000,3.15,202662,43582,-4295,38947862,42.12
2018-02-15,196500,6000,3.15,202662,43582,-4295,38947862,42.12
2018-02-14,190500,500,0.26,182934,16239,-13006,38952157,42.13
2018-02-13,190000,4500,2.43,240800,31503,-1619,38965163,42.14
2018-02-12,185500,500,0.27,146429,16584,-25365,38962250,42.14
2018-02-11,185500,500,0.27,146429,16584,-25365,38962250,42.14
2018-02-10,185500,500,0.27,146429,16584,-25365,38962250,42.14
2018-02-09,185000,4000,-2.12,230767,-9831,6048,38984216,42.16
2018-02-08,189000,1500,-0.79,340966,-59015,7015,39048470,42.23
2018-02-07,190500,2500,-1.30,287520,-64716,36110,39059910,42.24
2018-02-06,193000,5500,-2.77,339109,12825,-97029,38923510,42.10
2018-02-05,198500,1500,-0.75,295795,42366,-19645,39041289,42.22
2018-02-04,198500,1500,-0.75,295795,42366,-19645,39041289,42.22
2018-02-03,198500,1500,-0.75,295795,42366,-19645,39041289,42.22
2018-02-02,200000,5500,-2.68,242778,-21912,-37224,39060934,42.24
2018-02-01,205500,1000,0.49,332244,23573,639,39087852,42.27
2018-01-31,204500,5500,-2.62,330454,-25901,-27856,39089671,42.27
2018-01-30,210000,0,0.00,442577,8074,57645,39116210,42.30
2018-01-29,210000,12000,6.06,633031,94704,215381,39058565,42.24
2018-01-28,210000,12000,6.06,633031,94704,215381,39058565,42.24
2018-01-27,210000,12000,6.06,633031,94704,215381,39058565,42.24
2018-01-26,198000,2000,-1.00,157345,-1258,-24613,38843184,42.01
2018-01-25,200000,500,0.25,238334,14527,5409,38880663,42.05
2018-01-24,199500,500,0.25,150757,24109,8780,38875254,42.04
2018-01-23,199000,4000,2.05,245692,67479,51303,38866474,42.03
2018-01-22,195000,500,0.26,166489,5615,-5108,38816159,41.98
2018-01-21,195000,500,0.26,166489,5615,-5108,38816159,41.98
2018-01-20,195000,500,0.26,166489,5615,-5108,38816159,41.98
2018-01-19,194500,2000,1.04,164957,-9489,10737,38821267,41.98
2018-01-18,192500,5500,-2.78,315582,-116700,-59236,38809809,41.97
2018-01-17,198000,500,0.25,167718,-30498,11539,38869045,42.04
2018-01-16,197500,1000,-0.50,192448,-61426,5740,38862842,42.03
2018-01-15,198500,2500,-1.24,161196,-35843,-14723,38847095,42.01
2018-01-14,198500,2500,-1.24,161196,-35843,-14723,38847095,42.01
2018-01-13,198500,2500,-1.24,161196,-35843,-14723,38847095,42.01
2018-01-12,201000,500,0.25,187696,-17930,60048,38861818,42.03
2018-01-11,200500,2500,-1.23,320667,-53656,89515,38801770,41.96
2018-01-10,203000,7000,3.57,380041,25272,119317,38712255,41.87
2018-01-09,196000,1500,-0.76,283686,-91130,-9543,38592938,41.74
2018-01-08,197500,4000,-1.99,346259,-5438,-108679,38600181,41.75
2018-01-07,197500,4000,-1.99,346259,-5438,-108679,38600181,41.75
2018-01-06,197500,4000,-1.99,346259,-5438,-108679,38600181,41.75
2018-01-05,201500,3000,1.51,209744,-42303,51229,38704060,41.86
2018-01-04,198500,4000,-1.98,307437,-118629,-13740,38652831,41.80
2018-01-03,202500,4000,-1.94,199137,-62236,2730,38666571,41.82
2018-01-02,206500,2000,0.98,139383,18592,15109,38649141,41.80
2018-01-01,206500,2000,0.98,139383,18592,15109,38649141,41.80
2017-12-31,206500,2000,0.98,139383,18592,15109,38649141,41.80
2017-12-30,206500,2000,0.98,139383,18592,15109,38649141,41.80
2017-12-29,206500,2000,0.98,139383,18592,15109,38649141,41.80
2017-12-28,204500,2500,1.24,110022,-8608,12255,38634032,41.78
2017-12-27,202000,5500,-2.65,202849,-24676,-28076,38621777,41.77
2017-12-26,207500,3500,1.72,272258,103452,-12724,38649853,41.80
2017-12-25,207500,3500,1.72,272258,103452,-12724,38649853,41.80
2017-12-24,207500,3500,1.72,272258,103452,-12724,38649853,41.80
2017-12-23,207500,3500,1.72,272258,103452,-12724,38649853,41.80
2017-12-22,204000,1500,0.74,194685,33308,-14456,38695286,41.85
2017-12-21,202500,500,0.25,266845,34512,36327,38713299,41.87
2017-12-20,202000,500,-0.25,135657,28189,-17062,38688385,41.84
2017-12-19,202500,0,0.00,142595,-2187,-6254,38715450,41.87
2017-12-18,202500,1000,-0.49,104069,-15102,-7359,38721704,41.88
2017-12-17,202500,1000,-0.49,104069,-15102,-7359,38721704,41.88
2017-12-16,202500,1000,-0.49,104069,-15102,-7359,38721704,41.88
2017-12-15,203500,2500,-1.21,425682,-50264,-29897,38754172,41.91
2017-12-14,206000,2000,0.98,379994,-11139,84595,38784069,41.94
2017-12-13,204000,7000,3.55,193824,42752,38348,38702552,41.86
2017-12-12,197000,5000,-2.48,284300,-48017,-7959,38675095,41.83
2017-12-11,202000,1000,-0.49,132726,-22580,8155,38684133,41.84
2017-12-10,202000,1000,-0.49,132726,-22580,8155,38684133,41.84
2017-12-09,202000,1000,-0.49,132726,-22580,8155,38684133,41.84
2017-12-08,203000,500,0.25,152428,-21375,11148,38688974,41.84
2017-12-07,202500,5500,-2.64,255198,6817,-34229,38682956,41.83
2017-12-06,208000,500,-0.24,149482,1732,29936,38732005,41.89
2017-12-05,208500,1000,0.48,118575,11166,3247,38704007,41.86
2017-12-04,207500,5000,2.47,168437,-26704,75175,38706201,41.86
2017-12-03,207500,5000,2.47,168437,-26704,75175,38706201,41.86
2017-12-02,207500,5000,2.47,168437,-26704,75175,38706201,41.86
2017-12-01,202500,4000,-1.94,207162,-16762,-24629,38631026,41.78
2017-11-30,206500,1000,-0.48,280381,30648,117,38646639,41.80
2017-11-29,207500,1000,0.48,140322,12452,13183,38643122,41.79
2017-11-28,206500,500,0.24,146982,-3762,17305,38629197,41.78
2017-11-27,206000,1000,0.49,171493,8929,33294,38603692,41.75
2017-11-26,206000,1000,0.49,171493,8929,33294,38603692,41.75
2017-11-25,206000,1000,0.49,171493,8929,33294,38603692,41.75
2017-11-24,205000,1500,0.74,102512,7145,12665,38568098,41.71
2017-11-23,203500,1000,0.49,162634,-35,19415,38555433,41.70
2017-11-22,202500,3500,1.76,183609,-124,26006,38548444,41.69
2017-11-21,199000,500,-0.25,206437,-26777,-11424,38533610,41.67
2017-11-20,199500,4000,-1.97,222889,-33604,-15055,38545034,41.69
2017-11-19,199500,4000,-1.97,222889,-33604,-15055,38545034,41.69
2017-11-18,199500,4000,-1.97,222889,-33604,-15055,38545034,41.69
2017-11-17,203500,2500,1.24,350059,-45365,91089,38560089,41.70
2017-11-16,201000,5000,2.55,274784,-1743,18364,38469798,41.60
2017-11-15,196000,7000,-3.45,421205,-116365,-23378,38451434,41.58
2017-11-14,203000,0,0.00,241883,-62267,50918,38475252,41.61
2017-11-13,203000,8000,-3.79,353852,-82624,-3110,38415718,41.55
2017-11-12,203000,8000,-3.79,353852,-82624,-3110,38415718,41.55
2017-11-11,203000,8000,-3.79,353852,-82624,-3110,38415718,41.55
2017-11-10,211000,6500,-2.99,253295,-68073,-7813,38417894,41.55
2017-11-09,217500,1000,0.46,332760,-55304,54201,38458547,41.59
2017-11-08,216500,2500,1.17,188007,1008,42221,38409818,41.54
2017-11-07,214000,2000,0.94,256063,11252,15001,38342021,41.47
2017-11-06,212000,3000,1.44,297745,-4048,30478,38337020,41.46
2017-11-05,212000,3000,1.44,297745,-4048,30478,38337020,41.46
2017-11-04,212000,3000,1.44,297745,-4048,30478,38337020,41.46
2017-11-03,209000,4500,2.20,257040,13989,38152,38306542,41.43
2017-11-02,204500,3000,-1.45,282583,-43097,24698,38268390,41.39
2017-11-01,207500,2500,1.22,257641,-37156,41071,38254750,41.37
2017-10-31,205000,4000,-1.91,224065,-71143,-4272,38213679,41.33
2017-10-30,209000,3000,1.46,281158,8345,51160,38217951,41.33
2017-10-29,209000,3000,1.46,281158,8345,51160,38217951,41.33
2017-10-28,209000,3000,1.46,281158,8345,51160,38217951,41.33
2017-10-27,206000,2500,1.23,138564,-13669,36548,38166791,41.28
2017-10-26,203500,1500,-0.73,165568,8716,-12441,38130243,41.24
2017-10-25,205000,1500,-0.73,195149,4795,-14256,38144508,41.25
2017-10-24,206500,1500,0.73,144070,-14162,42170,38158764,41.27
2017-10-23,205000,1000,-0.49,189722,-79390,37449,38116594,41.22
2017-10-22,205000,1000,-0.49,189722,-79390,37449,38116594,41.22
2017-10-21,205000,1000,-0.49,189722,-79390,37449,38116594,41.22
2017-10-20,206000,1500,-0.72,154823,-55458,20436,38079145,41.18
2017-10-19,207500,3500,1.72,250662,-27865,53373,38058709,41.16
2017-10-18,204000,4000,-1.92,181356,-19474,-29351,38005336,41.10
2017-10-17,208000,1500,0.73,158589,-10453,5143,38040200,41.14
2017-10-16,206500,3000,-1.43,225553,-30653,22298,38035057,41.13
2017-10-15,206500,3000,-1.43,225553,-30653,22298,38035057,41.13
2017-10-14,206500,3000,-1.43,225553,-30653,22298,38035057,41.13
2017-10-13,209500,500,-0.24,327347,-28035,17436,38012759,41.11
2017-10-12,210000,7500,3.70,372139,-16695,110381,37995323,41.09
2017-10-11,202500,2000,-0.98,283691,-71908,19689,37884942,40.97
2017-10-10,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-09,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-08,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-07,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-06,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-05,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-04,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-03,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-02,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-10-01,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-09-30,204500,5500,2.76,569484,-158566,203826,37867077,40.95
2017-09-29,199000,4500,2.31,273733,23096,3790,37662051,40.73
2017-09-28,194500,1000,-0.51,196240,51008,-57894,37658261,40.73
2017-09-27,195500,1000,0.51,198210,6936,16727,37716155,40.79
2017-09-26,194500,5000,2.64,310425,98001,1529,37693915,40.77
2017-09-25,189500,3000,1.61,210713,50768,-6950,37807686,40.89
2017-09-24,189500,3000,1.61,210713,50768,-6950,37807686,40.89
2017-09-23,189500,3000,1.61,210713,50768,-6950,37807686,40.89
2017-09-22,186500,2500,-1.32,342890,8191,14148,37815890,40.90
2017-09-21,189000,2000,-1.05,211588,-20290,-2900,37801962,40.88
2017-09-20,191000,1500,0.79,219301,42548,-25398,37804862,40.89
2017-09-19,189500,1500,-0.79,153400,-3965,-7496,37830260,40.91
2017-09-18,191000,2000,1.06,202920,-52296,68679,37840378,40.92
2017-09-17,191000,2000,1.06,202920,-52296,68679,37840378,40.92
2017-09-16,191000,2000,1.06,202920,-52296,68679,37840378,40.92
2017-09-15,189000,7000,-3.57,501658,-150313,12415,37772141,40.85
2017-09-14,196000,2000,1.03,295289,12684,-16419,37759612,40.84
2017-09-13,194000,2500,1.31,378275,103269,-61024,37776031,40.85
2017-09-12,191500,500,0.26,222559,-8810,-4148,37838205,40.92
2017-09-11,191000,4500,2.41,315250,46674,6245,37848811,40.93
2017-09-10,191000,4500,2.41,315250,46674,6245,37848811,40.93
2017-09-09,191000,4500,2.41,315250,46674,6245,37848811,40.93
2017-09-08,186500,500,-0.27,106874,7621,-4156,37846016,40.93
2017-09-07,187000,2000,1.08,194090,-10656,43605,37852702,40.94
2017-09-06,185000,2000,-1.07,281000,-24381,-10110,37809902,40.89
2017-09-05,187000,2500,-1.32,264699,32401,-41427,37820012,40.90
2017-09-04,189500,1000,0.53,292676,93700,-34976,37864199,40.95
2017-09-03,189500,1000,0.53,292676,93700,-34976,37864199,40.95
2017-09-02,189500,1000,0.53,292676,93700,-34976,37864199,40.95
2017-09-01,188500,0,0.00,272858,12292,-518,37901130,40.99
2017-08-31,188500,2500,1.34,599571,17134,-103736,37901648,40.99
2017-08-30,186000,2500,1.36,266260,50863,28860,38005384,41.10
2017-08-29,183500,0,0.00,359604,76936,-63661,37976524,41.07
2017-08-28,183500,3000,1.66,250363,29351,58317,38040185,41.14
2017-08-27,183500,3000,1.66,250363,29351,58317,38040185,41.14
2017-08-26,183500,3000,1.66,250363,29351,58317,38040185,41.14
2017-08-25,180500,2500,1.40,308358,69947,54572,37981868,41.08
2017-08-24,178000,7000,4.09,405005,90730,43863,37927296,41.02
2017-08-23,171000,3500,-2.01,181327,1257,-65574,37883433,40.97
2017-08-22,174500,500,0.29,125787,31124,-20581,37949007,41.04
2017-08-21,174000,3500,2.05,301404,106766,9097,37971428,41.07
2017-08-20,174000,3500,2.05,301404,106766,9097,37971428,41.07
2017-08-19,174000,3500,2.05,301404,106766,9097,37971428,41.07
2017-08-18,170500,500,0.29,146703,17984,-4421,37962331,41.06
2017-08-17,170000,500,-0.29,167591,-9661,-35591,37966752,41.06
2017-08-16,170500,3500,-2.01,410560,-60930,-77820,38002343,41.10
2017-08-15,170500,3500,-2.01,410560,-60930,-77820,38002343,41.10
2017-08-14,174000,2000,1.16,128589,46304,187,38080163,41.18
2017-08-13,174000,2000,1.16,128589,46304,187,38080163,41.18
2017-08-12,174000,2000,1.16,128589,46304,187,38080163,41.18
2017-08-11,172000,0,0.00,294342,66801,-2865,38081816,41.18
2017-08-10,172000,2500,-1.43,367726,-18094,15712,38084681,41.19
2017-08-09,174500,2500,-1.41,149882,471,17212,38068969,41.17
2017-08-08,177000,500,0.28,176945,9425,-4307,38053712,41.15
2017-08-07,176500,3500,-1.94,204856,-31223,-15231,38058019,41.16
2017-08-06,176500,3500,-1.94,204856,-31223,-15231,38058019,41.16
2017-08-05,176500,3500,-1.94,204856,-31223,-15231,38058019,41.16
2017-08-04,180000,7500,4.35,313745,5860,63385,38073250,41.18
2017-08-03,172500,4000,-2.27,333940,-73862,64501,38009865,41.11
2017-08-02,176500,3000,-1.67,250960,-21531,-46663,37945364,41.04
2017-08-01,179500,3000,1.70,367271,140143,-43929,37992027,41.09
2017-07-31,176500,1500,0.86,204471,84157,-34511,38035956,41.14
2017-07-30,176500,1500,0.86,204471,84157,-34511,38035956,41.14
2017-07-29,176500,1500,0.86,204471,84157,-34511,38035956,41.14
2017-07-28,175000,500,0.29,388423,134223,-15054,38070467,41.17
2017-07-27,174500,3000,-1.69,352521,64914,-74480,38085521,41.19
2017-07-26,177500,3000,1.72,415762,202832,-55296,38160001,41.27
2017-07-25,174500,2500,1.45,426065,128373,-20539,38215297,41.33
2017-07-24,172000,500,0.29,198815,77724,-39075,38235836,41.35
2017-07-23,172000,500,0.29,198815,77724,-39075,38235836,41.35
2017-07-22,172000,500,0.29,198815,77724,-39075,38235836,41.35
2017-07-21,171500,500,-0.29,150673,12238,-15326,38275256,41.39
2017-07-20,172000,4500,2.69,433257,179976,88861,38290582,41.41
2017-07-19,167500,1000,-0.59,140888,26097,-13662,38201721,41.31
2017-07-18,168500,500,-0.30,151448,39832,-35513,38217683,41.33
2017-07-17,169000,1000,0.60,253080,83183,-1126,38253196,41.37
2017-07-16,169000,1000,0.60,253080,83183,-1126,38253196,41.37
2017-07-15,169000,1000,0.60,253080,83183,-1126,38253196,41.37
2017-07-14,168000,5000,3.07,365532,172642,57028,38256622,41.37
2017-07-13,163000,500,-0.31,322885,52116,-1223,38205689,41.32
2017-07-12,163500,2000,-1.21,265171,-13789,-26982,38206912,41.32
2017-07-11,165500,5500,3.44,558369,186750,103531,38233894,41.35
2017-07-10,160000,500,0.31,261973,44938,21852,38134835,41.24
2017-07-09,160000,500,0.31,261973,44938,21852,38134835,41.24
2017-07-08,160000,500,0.31,261973,44938,21852,38134835,41.24
2017-07-07,159500,1000,0.63,193853,-12302,31305,38112983,41.22
2017-07-06,158500,1500,-0.94,344906,23197,-69708,38078599,41.18
2017-07-05,160000,0,0.00,242462,-44174,-682,38148307,41.26
2017-07-04,160000,1000,-0.62,274996,22799,39530,38150829,41.26
2017-07-03,161000,2500,1.58,334275,19870,56812,38110499,41.22
2017-07-02,161000,2500,1.58,334275,19870,56812,38110499,41.22
2017-07-01,161000,2500,1.58,334275,19870,56812,38110499,41.22
2017-06-30,158500,1000,0.63,194888,12122,-23847,38053687,41.15
2017-06-29,157500,500,-0.32,208436,-5321,10387,38129931,41.24
2017-06-28,158000,1500,0.96,241026,40746,-3666,38113787,41.22
2017-06-27,156500,500,-0.32,263915,-2778,-23439,38110308,41.22
2017-06-26,157000,1500,-0.95,178556,-41454,-12722,38133747,41.24
2017-06-25,157000,1500,-0.95,178556,-41454,-12722,38133747,41.24
2017-06-24,157000,1500,-0.95,178556,-41454,-12722,38133747,41.24
2017-06-23,158500,2000,1.28,323962,66627,-102074,38145583,41.25
2017-06-22,156500,500,-0.32,350257,-112383,28830,38253655,41.37
2017-06-21,157000,500,-0.32,210025,-12748,-27718,38224825,41.34
2017-06-20,157500,3500,-2.17,333484,-95508,-49471,38252543,41.37
2017-06-19,161000,2000,1.26,374647,-20032,33998,38302014,41.42
2017-06-18,161000,2000,1.26,374647,-20032,33998,38302014,41.42
2017-06-17,161000,2000,1.26,374647,-20032,33998,38302014,41.42
2017-06-16,159000,2500,1.60,448227,14131,-102405,38273861,41.39
2017-06-15,156500,3500,-2.19,404047,13161,-118786,38376266,41.50
2017-06-14,160000,500,-0.31,400778,-8714,9508,38493854,41.63
2017-06-13,160500,1000,0.63,379566,73882,-32497,38490326,41.63
2017-06-12,159500,2500,1.59,433260,11454,4747,38524663,41.66
2017-06-11,159500,2500,1.59,433260,11454,4747,38524663,41.66
2017-06-10,159500,2500,1.59,433260,11454,4747,38524663,41.66
2017-06-09,157000,0,0.00,453080,24333,-157689,38523824,41.66
2017-06-08,157000,2000,-1.26,809555,-249720,57179,38688156,41.84
2017-06-07,159000,3000,-1.85,481443,-168684,-32357,38630977,41.78
2017-06-06,159000,3000,-1.85,481443,-168684,-32357,38630977,41.78
2017-06-05,162000,3500,-2.11,426836,-147684,-42628,38663334,41.81
2017-06-04,162000,3500,-2.11,426836,-147684,-42628,38663334,41.81
2017-06-03,162000,3500,-2.11,426836,-147684,-42628,38663334,41.81
2017-06-02,165500,1000,-0.60,327700,-65307,-47694,38711042,41.87
2017-06-01,166500,2500,-1.48,312940,-87447,-16239,38758736,41.92
2017-05-31,169000,1500,-0.88,339278,-42278,-44526,38778662,41.94
2017-05-30,170500,0,0.00,217267,360,27192,38827252,41.99
2017-05-29,170500,3000,1.79,250453,-13259,72452,38799060,41.96
2017-05-28,170500,3000,1.79,250453,-13259,72452,38799060,41.96
2017-05-27,170500,3000,1.79,250453,-13259,72452,38799060,41.96
2017-05-26,167500,2000,-1.18,316773,-98964,-12565,38730672,41.89
2017-05-25,169500,500,-0.29,304018,-77902,-5606,38744507,41.90
2017-05-24,170000,1500,-0.87,186403,-13333,-52243,38759765,41.92
2017-05-23,171500,3000,1.78,302873,13978,33107,38813913,41.98
2017-05-22,168500,500,0.30,279027,-21258,-50778,38783806,41.94
2017-05-21,168500,500,0.30,279027,-21258,-50778,38783806,41.94
2017-05-20,168500,500,0.30,279027,-21258,-50778,38783806,41.94
2017-05-19,168000,1000,-0.59,200887,-34335,-22305,38835948,42.00
2017-05-18,169000,1000,0.60,191315,-67821,54542,38864003,42.03
2017-05-17,168000,3500,-2.04,264543,-82411,-28366,38810711,41.97
2017-05-16,171500,500,-0.29,191905,-16938,1424,38868752,42.04
2017-05-15,172000,1000,-0.58,154269,-51373,23982,38867953,42.04
2017-05-14,172000,1000,-0.58,154269,-51373,23982,38867953,42.04
2017-05-13,172000,1000,-0.58,154269,-51373,23982,38867953,42.04
2017-05-12,173000,0,0.00,185477,-25840,27830,38843971,42.01
2017-05-11,173000,3500,2.06,379417,18100,28422,38821016,41.98
2017-05-10,169500,2500,-1.45,315262,-3604,21541,38805186,41.97
2017-05-09,169500,2500,-1.45,315262,-3604,21541,38805186,41.97
2017-05-08,172000,1500,0.88,360533,-58412,59343,38794645,41.96
2017-05-07,172000,1500,0.88,360533,-58412,59343,38794645,41.96
2017-05-06,172000,1500,0.88,360533,-58412,59343,38794645,41.96
2017-05-05,172000,1500,0.88,360533,-58412,59343,38794645,41.96
2017-05-04,170500,3500,-2.01,260379,-73284,-10694,38757535,41.92
2017-05-03,170500,3500,-2.01,260379,-73284,-10694,38757535,41.92
2017-05-02,174000,3000,1.75,171626,-7064,19040,38770229,41.93
2017-05-01,174000,3000,1.75,171626,-7064,19040,38770229,41.93
2017-04-30,174000,3000,1.75,171626,-7064,19040,38770229,41.93
2017-04-29,174000,3000,1.75,171626,-7064,19040,38770229,41.93
2017-04-28,171000,3500,-2.01,196508,-30732,-3221,38751189,41.91
2017-04-27,174500,1500,0.87,277073,-23629,77245,38704410,41.86
2017-04-26,173000,3000,1.76,328430,38357,83880,38627165,41.77
2017-04-25,170000,5500,3.34,466094,103257,44401,38547283,41.69
2017-04-24,164500,3000,1.86,167030,24957,52724,38502882,41.64
2017-04-23,164500,3000,1.86,167030,24957,52724,38502882,41.64
2017-04-22,164500,3000,1.86,167030,24957,52724,38502882,41.64
2017-04-21,161500,0,0.00,126906,-1352,-12290,38447658,41.58
2017-04-20,161500,2000,-1.22,179786,-6365,-34453,38464607,41.60
2017-04-19,163500,1000,0.62,186893,22526,-6810,38489760,41.63
2017-04-18,162500,1000,0.62,97938,-7472,17752,38482310,41.62
2017-04-17,161500,1000,0.62,59967,570,2201,38465178,41.60
2017-04-16,161500,1000,0.62,59967,570,2201,38465178,41.60
2017-04-15,161500,1000,0.62,59967,570,2201,38465178,41.60
2017-04-14,160500,3000,-1.83,84774,-18237,-14944,38462977,41.60
2017-04-13,163500,500,0.31,123082,15596,-6524,38477921,41.61
2017-04-12,163000,1000,0.62,147662,12569,-2459,38479485,41.61
